open,high,low,close,volume,vwap,rsi,bb_mavg,bb_upper,bb_lower,bb_hi,bb_li,timestamp
54566,54665,54318,54358,7.1595,54408.45675,45.76560007642168,54546.4,55113.713105787276,53979.08689421273,0.0,0.0,2021-11-28 12:00:00+00:00
54390,54390,54279,54296,1.6262,54335.428115,44.766015063328716,54514.8,55063.67725403587,53965.92274596413,0.0,0.0,2021-11-28 13:00:00+00:00
54371,54561,54060,54406,5.0603,54293.002589,46.97868555440659,54484.25,54983.70925759556,53984.79074240444,0.0,0.0,2021-11-28 14:00:00+00:00
54399,54427,54251,54367,3.5891,54385.602463,46.27094297854418,54454.8,54906.71839971157,54002.881600288434,0.0,0.0,2021-11-28 15:00:00+00:00
54300,54394,53987,54228,7.8941,54123.139725,43.74162048678679,54451.5,54908.9964480713,53994.0035519287,0.0,0.0,2021-11-28 16:00:00+00:00
54263,54304,53790,53934,137.6215,53908.260578,38.89829520981916,54418.65,54923.28423387421,53914.01576612579,0.0,0.0,2021-11-28 17:00:00+00:00
53967,54222,53241,54172,277.6571,53637.401664,44.27722431768826,54379.2,54828.387087968644,53930.01291203135,0.0,0.0,2021-11-28 18:00:00+00:00
54160,54944,54116,54650,37.2584,54621.197679,53.19006517826348,54371.7,54796.90117591293,53946.498824087066,0.0,0.0,2021-11-28 19:00:00+00:00
54672,55188,54672,54981,26.207,54998.151334,58.17853586222215,54384.1,54861.93130914346,53906.26869085654,1.0,0.0,2021-11-28 20:00:00+00:00
54979,56451,54946,56413,156.8031,55765.427385,72.05402627866087,54493.9,55492.79997497143,53495.000025028574,1.0,0.0,2021-11-28 21:00:00+00:00
56394,56842,56093,56093,144.201,56422.618933,66.7263466677066,54580.3,55795.22487010434,53365.37512989566,1.0,0.0,2021-11-28 22:00:00+00:00
56093,57487,56093,57319,123.136,57081.347625,74.5043909668055,54741.2,56422.46055089575,53059.93944910425,1.0,0.0,2021-11-28 23:00:00+00:00
57355,58020,57117,57810,509.6002,57478.327789,76.83943355986894,54928.4,57044.71504270951,52812.08495729049,1.0,0.0,2021-11-29 00:00:00+00:00
57801,58287,57574,57672,53.0272,57904.21965,74.76680946763112,55091.05,57504.872650900186,52677.22734909982,1.0,0.0,2021-11-29 01:00:00+00:00
57715,57757,57287,57348,115.4523,57415.686149,69.9932415940107,55230.6,57821.03736847641,52640.162631523584,0.0,0.0,2021-11-29 02:00:00+00:00
57361,57429,57240,57372,25.4684,57381.323585,70.14529562700879,55373.95,58101.58424784175,52646.31575215825,0.0,0.0,2021-11-29 03:00:00+00:00
57434,57791,57302,57321,78.822,57675.546424,69.34118877550345,55519.6,58335.04343931812,52704.15656068188,0.0,0.0,2021-11-29 04:00:00+00:00
57278,57436,57255,57381,12.3776,57300.428985,69.78009731618343,55672.2,58543.26792674776,52801.132073252236,0.0,0.0,2021-11-29 05:00:00+00:00
57401,57539,57376,57429,17.3361,57417.6385,70.14827949009626,55805.5,58742.14703360821,52868.85296639179,0.0,0.0,2021-11-29 06:00:00+00:00
57465,57717,57460,57548,17.2784,57579.232296,71.08871181054569,55954.9,58926.70442828934,52983.09557171066,0.0,0.0,2021-11-29 07:00:00+00:00
57544,57667,57267,57314,8.4108,57385.68657,66.64276016445481,56102.7,59035.89873857881,53169.50126142118,0.0,0.0,2021-11-29 08:00:00+00:00
57309,57412,56745,56838,31.1441,57111.563079,58.61249188237588,56229.8,59057.22593890637,53402.37406109364,0.0,0.0,2021-11-29 09:00:00+00:00
56909,57421,56853,57252,24.3968,57157.870266,62.80991127733627,56372.1,59102.86354889997,53641.336451100025,0.0,0.0,2021-11-29 10:00:00+00:00
57290,57332,56937,56947,15.9927,57127.883284,58.132393246063074,56501.1,59080.34840990567,53921.851590094324,0.0,0.0,2021-11-29 11:00:00+00:00
56939,57133,56901,56963,28.5202,57064.124971,58.30780024851525,56637.85,59001.53223541177,54274.16776458823,0.0,0.0,2021-11-29 12:00:00+00:00
56920,57513,56920,57279,41.3679,57220.545539,61.71897617682711,56805.1,58828.74946569346,54781.45053430654,0.0,0.0,2021-11-29 13:00:00+00:00
57311,57430,56991,57073,27.5148,57104.927406,58.36641181086195,56950.15,58574.560696222376,55325.73930377763,0.0,0.0,2021-11-29 14:00:00+00:00
57007,57179,56884,57179,16.7236,57050.431259,59.58300603212201,57076.6,58312.354085569554,55840.84591443044,0.0,0.0,2021-11-29 15:00:00+00:00
57174,57514,57055,57514,15.9684,57253.407605,63.23905649664753,57203.25,57992.47946599961,56414.02053400039,0.0,0.0,2021-11-29 16:00:00+00:00
57514,58830,57481,58699,93.1362,58530.451044,72.66016955639714,57317.55,58262.63189592343,56372.46810407658,1.0,0.0,2021-11-29 17:00:00+00:00
58589,58927,58571,58691,29.4464,58752.483224,72.52503704578186,57447.45,58397.740581876096,56497.1594181239,1.0,0.0,2021-11-29 18:00:00+00:00
58677,58677,57826,57905,60.0024,58158.468343,60.60014756526011,57476.75,58445.351440223196,56508.148559776804,0.0,0.0,2021-11-29 19:00:00+00:00
57899,58248,57770,58086,70.1759,58064.077025,62.143781595057966,57490.55,58485.262516259085,56495.83748374092,0.0,0.0,2021-11-29 20:00:00+00:00
58114,58441,58041,58235,27.186,58236.415368,63.41450509076267,57518.7,58562.98905960108,56474.41094039891,0.0,0.0,2021-11-29 21:00:00+00:00
58264,58406,58079,58079,20.6562,58281.207971,61.10195088316337,57555.25,58623.966777262605,56486.533222737395,0.0,0.0,2021-11-29 22:00:00+00:00
58099,58099,57746,57835,66.9258,57892.474933,57.56589985657621,57578.4,58650.289807770656,56506.51019222935,0.0,0.0,2021-11-29 23:00:00+00:00
57829,58000,57589,57739,53.258,57745.608934,56.188137938020624,57599.3,58666.5900449281,56532.0099550719,0.0,0.0,2021-11-30 00:00:00+00:00
57762,57829,57127,57318,63.7799,57375.912349,50.482015209575536,57596.15,58666.36647810274,56525.93352189726,0.0,0.0,2021-11-30 01:00:00+00:00
57308,57574,57308,57441,5.1644,57442.492003,52.01524568478187,57596.75,58666.60435924832,56526.89564075168,0.0,0.0,2021-11-30 02:00:00+00:00
57413,57448,56811,57143,146.8758,57081.630356,48.12720370207272,57576.5,58664.45707636037,56488.54292363963,0.0,0.0,2021-11-30 03:00:00+00:00
57097,57318,57056,57219,42.6105,57187.789979,49.17071299491562,57571.75,58665.06621683875,56478.43378316125,0.0,0.0,2021-11-30 04:00:00+00:00
57272,57337,56334,56334,156.971,56625.74413,39.26516604005008,57546.55,58726.180192052816,56366.91980794719,0.0,1.0,2021-11-30 05:00:00+00:00
56342,56582,55834,56582,449.0289,56175.800981,42.745906123140955,57513.05,58760.350200433924,56265.74979956608,0.0,0.0,2021-11-30 06:00:00+00:00
56551,56812,56261,56560,34.0016,56598.842381,42.51314381709023,57493.7,58786.69591646783,56200.70408353217,0.0,0.0,2021-11-30 07:00:00+00:00
56572,57408,56315,56807,72.263,56958.198445,46.06417438209528,57485.9,58793.408302077834,56178.39169792217,0.0,0.0,2021-11-30 08:00:00+00:00
56790,56976,56395,56757,25.5971,56687.616011,45.452109265948806,57459.8,58803.13563937031,56116.464360629696,0.0,0.0,2021-11-30 09:00:00+00:00
56723,57260,56641,57182,15.3729,56868.343637,51.36727054284317,57465.25,58803.13771950505,56127.36228049495,0.0,0.0,2021-11-30 10:00:00+00:00
57154,57750,56970,57658,18.5447,57500.229629,56.992446050164645,57489.2,58822.87606261883,56155.523937381164,0.0,0.0,2021-11-30 11:00:00+00:00
57673,58332,57667,57891,52.8453,58041.66675,59.46406372800869,57508.05,58853.20285005181,56162.89714994819,0.0,0.0,2021-11-30 12:00:00+00:00
57906,58399,57692,58399,37.5532,58128.307431,64.28351639509486,57493.05,58790.59467745912,56195.505322540885,0.0,0.0,2021-11-30 13:00:00+00:00
58346,58634,58129,58418,51.745,58298.818951,64.45374242342456,57479.4,58731.18534901254,56227.61465098746,0.0,0.0,2021-11-30 14:00:00+00:00
58424,59240,57300,57300,198.6559,58393.405904,49.50302862662529,57449.15,58687.50217527262,56210.797824727386,0.0,0.0,2021-11-30 15:00:00+00:00
57385,57838,56597,56787,526.0981,57120.727194,44.412327849604075,57384.2,58618.385982744214,56150.01401725578,0.0,0.0,2021-11-30 16:00:00+00:00
56860,57617,56521,57405,160.6596,57252.181351,50.9555473024805,57342.7,58513.870542663295,56171.5294573367,0.0,0.0,2021-11-30 17:00:00+00:00
57514,58382,57307,58382,64.1351,57922.686033,59.14333674836205,57357.85,58573.71335992259,56141.986640077404,0.0,0.0,2021-11-30 18:00:00+00:00
58170,58170,57434,57688,38.0357,57839.723023,52.445499509166886,57350.5,58556.4738803151,56144.5261196849,0.0,0.0,2021-11-30 19:00:00+00:00
57719,57781,57272,57508,36.3964,57420.714584,50.837411138742034,57338.95,58534.19649759045,56143.703502409546,0.0,0.0,2021-11-30 20:00:00+00:00
57468,57805,56870,57151,62.9908,57264.328996,47.71265815157084,57330.6,58528.64530799224,56132.554692007754,0.0,0.0,2021-11-30 21:00:00+00:00
57093,57478,57093,57318,11.7391,57335.907105,49.28308612602941,57324.45,58521.42760630774,56127.47239369225,0.0,0.0,2021-11-30 22:00:00+00:00
57409,57444,56812,56953,33.8479,57007.609125,46.02910474509395,57314.95,58520.52230807704,56109.37769192296,0.0,0.0,2021-11-30 23:00:00+00:00
57018,57701,56701,57622,93.505,57303.074069,52.2519720972018,57335.1,58547.03859580518,56123.16140419482,0.0,0.0,2021-12-01 00:00:00+00:00
57554,57554,57000,57130,11.4768,57389.628677,47.87971080154803,57374.9,58502.034401924764,56247.76559807524,0.0,0.0,2021-12-01 01:00:00+00:00
57066,57388,56870,57300,11.6741,57169.852323,49.45355782258975,57410.8,58478.817153421405,56342.7828465786,0.0,0.0,2021-12-01 02:00:00+00:00
57300,57451,57074,57413,89.428,57284.331138,50.5230384596811,57453.45,58447.74039520776,56459.159604792236,0.0,0.0,2021-12-01 03:00:00+00:00
57417,57419,57039,57132,20.8658,57267.475673,47.81379455589122,57469.7,58431.28392249581,56508.116077504186,0.0,0.0,2021-12-01 04:00:00+00:00
57096,57150,56805,56836,25.2098,56914.609874,45.07199620285962,57473.65,58424.07522588705,56523.224774112954,0.0,0.0,2021-12-01 05:00:00+00:00
56846,57139,56751,57006,8.9983,56921.909127,46.9533988735402,57464.85,58429.07285287294,56500.62714712706,0.0,0.0,2021-12-01 06:00:00+00:00
56958,57314,56886,57168,7.9735,57100.28522,48.75472578767042,57440.35,58408.58928344309,56472.110716556905,0.0,0.0,2021-12-01 07:00:00+00:00
57170,57862,56848,56926,18.6357,57271.401718,46.22928501910131,57392.1,58361.87789209814,56422.322107901855,0.0,0.0,2021-12-01 08:00:00+00:00
56901,57182,56788,57146,38.1328,57016.916329,48.82450695072895,57329.45,58186.253705642215,56472.64629435778,0.0,0.0,2021-12-01 09:00:00+00:00
57153,57167,56971,57002,1.032,57133.791376,47.21807811087086,57258.65,57964.70843242761,56552.591567572395,0.0,0.0,2021-12-01 10:00:00+00:00
57015,57260,56840,57260,10.124,56964.024881,50.368869780004445,57256.65,57962.45515016691,56550.84484983309,0.0,0.0,2021-12-01 11:00:00+00:00
57240,57403,57090,57121,8.5994,57266.702061,48.68274644977255,57273.35,57949.08020503908,56597.61979496092,0.0,0.0,2021-12-01 12:00:00+00:00
57136,57955,57136,57727,20.7114,57688.085306,55.65279623751287,57289.45,57991.78025707439,56587.119742925606,0.0,0.0,2021-12-01 13:00:00+00:00
57768,58772,57767,58617,90.675,58279.999119,63.49483309693233,57301.2,58079.95557141004,56522.44442858995,1.0,0.0,2021-12-01 14:00:00+00:00
58616,58872,58359,58613,78.1161,58583.140449,63.44053505817841,57347.45,58302.51281992456,56392.387180075435,1.0,0.0,2021-12-01 15:00:00+00:00
58691,59093,58457,58462,28.1111,58857.879098,61.309098897008035,57395.15,58465.81937473822,56324.480625261785,0.0,0.0,2021-12-01 16:00:00+00:00
58564,58616,58084,58104,14.3436,58362.995427,56.465384322298675,57442.8,58549.96874956006,56335.63125043995,0.0,0.0,2021-12-01 17:00:00+00:00
58056,58085,57431,57449,162.0571,57688.515007,48.85956259189217,57449.35,58555.03698554446,56343.66301445554,0.0,0.0,2021-12-01 18:00:00+00:00
57487,57731,57047,57489,265.6074,57272.973381,49.30861946427799,57476.15,58558.14469037627,56394.15530962373,0.0,0.0,2021-12-01 19:00:00+00:00
57489,57489,56592,56836,110.0961,56963.278511,42.71458814522043,57436.85,58551.407540014145,56322.29245998585,0.0,0.0,2021-12-01 20:00:00+00:00
56800,57002,56439,56999,61.7595,56677.26428,44.70248074580543,57430.3,58553.49991096972,56307.10008903029,0.0,0.0,2021-12-01 21:00:00+00:00
56998,57162,56681,57087,14.7825,56964.430969,45.79608276135302,57419.65,58551.59510025988,56287.70489974012,0.0,0.0,2021-12-01 22:00:00+00:00
57072,57265,57061,57254,18.8072,57161.20465,47.90177577587521,57411.7,58545.9513125416,56277.448687458396,0.0,0.0,2021-12-01 23:00:00+00:00
57230,57230,56757,57029,15.2964,57031.371545,45.345825360876354,57406.55,58546.75410015153,56266.34589984848,0.0,0.0,2021-12-02 00:00:00+00:00
57082,57420,56872,57286,12.9098,57200.832128,48.71211070173661,57429.05,58540.73403334867,56317.365966651334,0.0,0.0,2021-12-02 01:00:00+00:00
57275,57275,56904,57004,41.9052,57090.647132,45.40724790278104,57428.95,58540.78658421656,56317.11341578343,0.0,0.0,2021-12-02 02:00:00+00:00
56953,56953,55706,56434,413.3621,56108.058286,39.56431887988227,57392.25,58581.85461919174,56202.64538080826,0.0,0.0,2021-12-02 03:00:00+00:00
56374,56715,56314,56626,31.4114,56515.199179,42.25955378519464,57377.25,58597.17178028032,56157.32821971968,0.0,0.0,2021-12-02 04:00:00+00:00
56560,57011,56560,56927,72.4934,56700.607403,46.30258012148395,57366.3,58598.20066158043,56134.39933841958,0.0,0.0,2021-12-02 05:00:00+00:00
56946,56946,56434,56673,28.5065,56588.967986,43.53250229712722,57349.85,58609.24942432981,56090.450575670184,0.0,0.0,2021-12-02 06:00:00+00:00
56705,56984,56661,56854,8.9439,56840.224857,46.01118052224871,57329.55,58607.04653228581,56052.0534677142,0.0,0.0,2021-12-02 07:00:00+00:00
56869,57218,56779,57005,6.5753,57025.074278,48.059559422509,57323.75,58606.02561389985,56041.47438610015,0.0,0.0,2021-12-02 08:00:00+00:00
57013,57092,56643,56648,24.2572,56772.962065,43.82592364790369,57269.8,58570.33598181757,55969.26401818244,0.0,0.0,2021-12-02 09:00:00+00:00
56725,56781,56460,56540,7.4989,56619.106482,42.60323328224441,57165.95,58345.6900518767,55986.209948123294,0.0,0.0,2021-12-02 10:00:00+00:00
56604,56638,56122,56365,30.8331,56395.915682,40.62543318555226,57053.55,58078.61828553122,56028.481714468784,0.0,0.0,2021-12-02 11:00:00+00:00
56333,56629,56083,56560,68.6831,56416.287778,43.75855684247661,56958.45,57774.881864886345,56142.01813511365,0.0,0.0,2021-12-02 12:00:00+00:00
56587,56652,56145,56463,116.0775,56452.311115,42.55558502455985,56876.4,57529.29306934727,56223.50693065273,0.0,0.0,2021-12-02 13:00:00+00:00
56527,57239,56358,57161,32.1217,56866.70529,52.64424719215355,56862.0,57475.24155110502,56248.75844889498,0.0,0.0,2021-12-02 14:00:00+00:00
57151,57476,56177,56537,63.0686,56627.34253,45.03038099574998,56814.4,57370.72846413035,56258.071535869654,0.0,0.0,2021-12-02 15:00:00+00:00
56527,56733,56068,56339,68.7047,56335.549508,42.90970121752592,56789.55,57382.96300120709,56196.136998792914,0.0,0.0,2021-12-02 16:00:00+00:00
56372,56712,56313,56618,41.3528,56569.528487,46.71753087477169,56770.5,57360.24519921876,56180.75480078124,0.0,0.0,2021-12-02 17:00:00+00:00
56605,56779,56174,56740,21.3092,56441.547646,48.34012122790473,56753.15,57324.76780063393,56181.53219936608,0.0,0.0,2021-12-02 18:00:00+00:00
56739,57000,56561,56712,25.2656,56758.099095,47.97899537398796,56726.05,57249.47887769165,56202.62112230836,0.0,0.0,2021-12-02 19:00:00+00:00
56726,57243,56612,57047,146.2025,57110.732007,52.54661090115917,56726.95,57252.51692247661,56201.38307752339,0.0,0.0,2021-12-02 20:00:00+00:00
57091,57091,56820,56891,47.9391,56991.887249,50.330426513633576,56707.2,57173.60694677664,56240.79305322335,0.0,0.0,2021-12-02 21:00:00+00:00
56901,56987,56621,56886,45.9755,56821.005312,50.25726374872644,56701.3,57155.361713868835,56247.23828613117,0.0,0.0,2021-12-02 22:00:00+00:00
56872,56948,56410,56521,117.1358,56663.383431,45.10293786201857,56705.65,57150.96798751174,56260.33201248826,0.0,0.0,2021-12-02 23:00:00+00:00
56539,56780,56475,56590,22.4736,56587.830076,46.225702406976296,56703.85,57150.7295251536,56256.9704748464,0.0,0.0,2021-12-03 00:00:00+00:00
56583,56752,56447,56553,1.8562,56588.658981,45.686115827245374,56685.15,57124.347575131615,56245.95242486839,0.0,0.0,2021-12-03 01:00:00+00:00
56565,56612,56126,56264,59.0093,56194.493437,41.60136128372872,56664.7,57140.79415035417,56188.60584964582,0.0,0.0,2021-12-03 02:00:00+00:00
56308,56566,56142,56369,3.8541,56371.887211,43.57527128464442,56640.45,57124.84053459108,56156.059465408915,0.0,0.0,2021-12-03 03:00:00+00:00
56374,56729,56313,56595,14.9787,56597.691462,47.6748473693521,56619.95,57074.68837533401,56165.211624665986,0.0,0.0,2021-12-03 04:00:00+00:00
56623,57065,56467,56745,29.7742,56903.163511,50.25805738961186,56624.8,57082.68976839565,56166.91023160436,0.0,0.0,2021-12-03 05:00:00+00:00
56780,56992,56735,56865,5.078,56910.120697,52.287407135286166,56641.05,57108.712046783185,56173.38795321682,0.0,0.0,2021-12-03 06:00:00+00:00
56909,56986,56653,56791,12.453,56756.68202,50.908114774309595,56662.35,57116.386683541605,56208.31331645839,0.0,0.0,2021-12-03 07:00:00+00:00
56784,56793,56518,56577,3.8793,56598.369938,47.04334065618149,56663.2,57116.53016665721,56209.86983334278,0.0,0.0,2021-12-03 08:00:00+00:00
56594,56842,56493,56833,5.4595,56783.818701,51.76119489010045,56681.7,57131.021310424374,56232.37868957562,0.0,0.0,2021-12-03 09:00:00+00:00
56934,57379,56740,56925,125.817,57133.832336,53.36899215374683,56669.9,57078.83270840258,56260.96729159742,0.0,0.0,2021-12-03 10:00:00+00:00
56907,57157,56882,57019,11.3902,57003.09862,55.0186428978314,56694.0,57124.980742030886,56263.019257969114,0.0,0.0,2021-12-03 11:00:00+00:00
57064,57192,56824,56831,5.7841,56989.668453,51.123257742121844,56718.6,57120.93389119177,56316.266108808224,0.0,0.0,2021-12-03 12:00:00+00:00
56868,57674,56807,56932,37.9899,57321.719873,53.046596644996875,56734.3,57144.14196954623,56324.458030453774,0.0,0.0,2021-12-03 13:00:00+00:00
56911,56974,56201,56209,39.424,56436.460184,40.69994938740448,56707.75,57177.14572857186,56238.35427142814,0.0,1.0,2021-12-03 14:00:00+00:00
56216,56355,55705,56035,144.8799,56027.020344,38.384461057873345,56673.9,57227.31120335739,56120.48879664261,0.0,1.0,2021-12-03 15:00:00+00:00
55967,55981,54775,54995,554.4172,55355.366489,28.09579923739686,56571.3,57465.759188561104,55676.8408114389,0.0,1.0,2021-12-03 16:00:00+00:00
54900,55118,54617,55023,73.7296,54870.464541,28.650303578352876,56477.9,57584.32123985456,55371.478760145445,0.0,1.0,2021-12-03 17:00:00+00:00
54912,55204,54462,54905,263.9087,54942.419685,27.681471480294533,56378.85,57661.9782515794,55095.7217484206,0.0,1.0,2021-12-03 18:00:00+00:00
54883,54932,53702,53829,426.5791,54027.301206,20.780738589572735,56244.25,57938.43273807789,54550.06726192211,0.0,1.0,2021-12-03 19:00:00+00:00
53815,54033,50000,53504,1256.0906,52968.07429,19.222042814753934,56089.95,58152.20764394291,54027.69235605709,0.0,1.0,2021-12-03 20:00:00+00:00
53500,54068,53400,53671,96.5874,53818.593965,22.441250321217908,55945.85,58247.420791872544,53644.27920812745,0.0,0.0,2021-12-03 21:00:00+00:00
53657,53750,53102,53430,59.9127,53418.29061,21.13239943481379,55804.15,58346.308317257346,53261.99168274266,0.0,0.0,2021-12-03 22:00:00+00:00
53458,53916,53418,53677,46.6514,53790.387467,25.902332167527888,55669.55,58358.6469841195,52980.45301588051,0.0,0.0,2021-12-03 23:00:00+00:00
53628,53867,53056,53114,40.4115,53490.526887,22.553967829048517,55495.5,58366.90115623025,52624.09884376975,0.0,0.0,2021-12-04 00:00:00+00:00
53058,53185,52657,53020,57.6613,52861.767775,22.04164698688416,55309.25,58312.50795595387,52305.99204404613,0.0,0.0,2021-12-04 01:00:00+00:00
53030,53136,52739,53107,12.9854,53038.245499,23.7676224397606,55121.35,58181.45491813599,52061.245081864006,0.0,0.0,2021-12-04 02:00:00+00:00
53130,53130,52016,52016,69.9417,52400.078204,18.296948738024994,54882.6,58124.10109671427,51641.098903285725,0.0,0.0,2021-12-04 03:00:00+00:00
52092,52624,49167,50365,547.6322,50758.874948,13.305778627175314,54572.0,58263.74533249513,50880.25466750487,0.0,1.0,2021-12-04 04:00:00+00:00
50337,50662,40301,47880,899.4369,47654.724933,9.226230869722286,54124.35,58680.83659714907,49567.863402850926,0.0,1.0,2021-12-04 05:00:00+00:00
47863,48139,46897,47626,133.6813,47683.448928,8.925018461743079,53659.4,58833.74426376896,48485.05573623104,0.0,1.0,2021-12-04 06:00:00+00:00
47601,47655,46729,47238,169.4761,47067.622664,8.47011371011115,53170.35,58810.08865617887,47530.611343821125,0.0,1.0,2021-12-04 07:00:00+00:00
47299,47999,47095,47586,73.222,47537.472252,12.764836446880395,52708.1,58582.525347214636,46833.67465278536,0.0,0.0,2021-12-04 08:00:00+00:00
47599,47733,47385,47577,22.2778,47472.768792,12.748176706385962,52240.35,58184.345635092395,46296.3543649076,0.0,0.0,2021-12-04 09:00:00+00:00
47575,47659,46926,47477,12.3185,47297.585907,12.552150875985802,51803.75,57800.12139860408,45807.37860139592,0.0,0.0,2021-12-04 10:00:00+00:00
47384,47453,46243,46587,19.9529,46612.016243,10.939833191297396,51331.35,57408.02867424275,45254.67132575725,0.0,0.0,2021-12-04 11:00:00+00:00
46630,47609,46630,47146,11.5376,47158.282736,18.0591665406627,50938.9,57032.250503622476,44845.54949637753,0.0,0.0,2021-12-04 12:00:00+00:00
47109,47475,46844,47464,45.9001,47182.458879,21.884699327244732,50560.95,56530.58541516531,44591.31458483468,0.0,0.0,2021-12-04 13:00:00+00:00
47447,47903,47339,47889,53.9521,47710.387825,26.80317245898867,50210.15,55937.10501204572,44483.19498795428,0.0,0.0,2021-12-04 14:00:00+00:00
47898,48682,47842,48314,104.3881,48447.300272,31.451300648047578,49934.4,55465.55931428443,44403.24068571557,0.0,0.0,2021-12-04 15:00:00+00:00
48267,48500,47865,47940,43.4164,48093.365774,29.66599680659597,49656.2,54997.66607590042,44314.73392409957,0.0,0.0,2021-12-04 16:00:00+00:00
47938,48431,47889,48349,32.1631,48207.269368,34.07328409364857,49390.1,54426.57233289282,44353.627667107176,0.0,0.0,2021-12-04 17:00:00+00:00
48310,48925,48270,48925,56.5075,48579.131528,39.794953714972046,49164.85,53849.10111517248,44480.598884827516,0.0,0.0,2021-12-04 18:00:00+00:00
48937,49505,48720,49352,164.6162,49325.461424,43.69608027913607,48948.6,53154.57881116803,44742.62118883197,0.0,0.0,2021-12-04 19:00:00+00:00
49338,49518,49020,49368,49.8389,49325.555416,43.84291828154969,48761.3,52518.29353739054,45004.306462609464,0.0,0.0,2021-12-04 20:00:00+00:00
49360,49374,48560,48771,22.5587,49024.687952,39.68422602418987,48548.85,51759.328797624126,45338.37120237587,0.0,0.0,2021-12-04 21:00:00+00:00
48761,49259,48680,49259,21.4233,49031.815584,44.33247534166137,48356.45,50827.20279823658,45885.69720176341,0.0,0.0,2021-12-04 22:00:00+00:00
49253,49547,48861,49304,16.8145,49257.090975,44.75526734113438,48220.85,50100.2591917392,46341.4408082608,0.0,0.0,2021-12-04 23:00:00+00:00
49260,49726,48428,49000,51.756,49105.993232,42.41180816725783,48152.6,49800.47310190856,46504.72689809144,0.0,0.0,2021-12-05 00:00:00+00:00
48953,49276,48753,49106,15.1787,48996.7202,43.52227952396502,48213.9,49907.236103670446,46520.56389632956,0.0,0.0,2021-12-05 01:00:00+00:00
49104,49141,48873,49125,31.7612,49020.725678,43.731724497648685,48288.85,50004.021277159765,46573.67872284023,0.0,0.0,2021-12-05 02:00:00+00:00
49104,49430,48934,49265,35.1125,49284.666421,45.34021974624023,48390.2,50084.437834542114,46695.96216545788,0.0,0.0,2021-12-05 03:00:00+00:00
49300,49300,48907,48996,79.8988,49108.232744,42.80806247165406,48460.7,50132.40931683532,46788.99068316467,0.0,0.0,2021-12-05 04:00:00+00:00
49013,49499,48943,49475,18.2974,49240.829834,48.34059956227441,48555.6,50231.35766744303,46879.84233255697,0.0,0.0,2021-12-05 05:00:00+00:00
49498,49659,49319,49560,18.2185,49472.960403,49.278273082287434,48659.75,50313.1897932777,47006.3102067223,0.0,0.0,2021-12-05 06:00:00+00:00
49550,49772,49327,49401,9.7832,49649.142775,47.53997550127034,48800.45,50180.779304910364,47420.12069508963,0.0,0.0,2021-12-05 07:00:00+00:00
49385,49619,49234,49554,5.24,49487.851489,49.3900266861112,48920.85,50109.736415934865,47731.96358406513,0.0,0.0,2021-12-05 08:00:00+00:00
49526,49526,48850,49063,25.8379,49109.060899,44.02436704876224,49000.8,49984.3862138087,48017.21378619131,0.0,0.0,2021-12-05 09:00:00+00:00
49077,49484,48965,49309,7.8786,49275.354797,47.1238010020911,49071.8,49919.77136743795,48223.82863256206,0.0,0.0,2021-12-05 10:00:00+00:00
49347,49466,49073,49330,4.7016,49251.913583,47.39159901239863,49122.6,49901.83947538265,48343.36052461735,0.0,0.0,2021-12-05 11:00:00+00:00
49320,49745,49144,49455,26.864,49466.647971,49.045852500855545,49198.35,49769.88417220206,48626.81582779794,0.0,0.0,2021-12-05 12:00:00+00:00
49435,49498,49219,49400,6.5219,49369.978887,48.325801296573225,49250.9,49674.52573103477,48827.27426896523,0.0,0.0,2021-12-05 13:00:00+00:00
49391,49391,48900,48984,30.8722,49054.177597,43.164033765483374,49253.85,49669.09560201734,48838.60439798266,0.0,0.0,2021-12-05 14:00:00+00:00
48984,49125,47811,47993,186.8179,48080.247411,33.88014975088535,49185.9,49871.452302887745,48500.34769711226,0.0,1.0,2021-12-05 15:00:00+00:00
47977,48813,47964,48520,46.0173,48503.055779,41.13140209360599,49143.5,49881.635082484674,48405.364917515326,0.0,0.0,2021-12-05 16:00:00+00:00
48547,49380,48437,49365,166.7051,49037.16021,50.5044001423769,49173.2,49896.64746871813,48449.75253128186,0.0,0.0,2021-12-05 17:00:00+00:00
49309,49398,49164,49195,46.4866,49269.798368,48.820284025897934,49170.0,49892.46660822122,48447.53339177878,0.0,0.0,2021-12-05 18:00:00+00:00
49158,49191,48347,48966,35.4073,48617.600181,46.56761169872178,49153.1,49878.046591132515,48428.15340886748,0.0,0.0,2021-12-05 19:00:00+00:00
48983,49086,48612,48923,13.8785,48936.882538,46.137118940457604,49149.25,49878.21471107637,48420.28528892363,0.0,0.0,2021-12-05 20:00:00+00:00
48876,49270,48584,49255,14.3652,48963.960216,49.98183236786213,49156.7,49886.78906305646,48426.610936943536,0.0,0.0,2021-12-05 21:00:00+00:00
49256,49274,48822,49263,35.3116,49123.513446,50.074309650586976,49163.6,49894.96759566901,48432.232404330985,0.0,0.0,2021-12-05 22:00:00+00:00
49299,49580,49093,49452,116.4807,49315.490379,52.3172862734327,49172.95,49913.98130162948,48431.918698370515,0.0,0.0,2021-12-05 23:00:00+00:00
49478,49500,48482,48800,47.9404,48907.621887,44.83420271868889,49163.15,49918.331640398304,48407.9683596017,0.0,0.0,2021-12-06 00:00:00+00:00
